author_id,name,institution,publications,orcid,degree
https://openalex.org/A5101823997,James Bennett,Pathfinder International,1,https://orcid.org/0000-0002-4930-2638,73
https://openalex.org/A5033191459,Catherine Bird,King's College London,1,https://orcid.org/0000-0002-8656-6931,73
https://openalex.org/A5057241343,Renske E. Blom,University Medical Center Utrecht,1,,73
https://openalex.org/A5069190672,Christine Brennan,Tallaght University Hospital,1,https://orcid.org/0000-0001-8904-439X,73
https://openalex.org/A5020230510,Donna Brusch,"University of California, San Diego",1,,73
https://openalex.org/A5005359506,Lisa Burke,Tallaght University Hospital,1,https://orcid.org/0000-0002-5396-5995,73
https://openalex.org/A5071185535,Kete Campbell-Coker,National Institute for Health Research,1,,73
https://openalex.org/A5038609897,Robin L. Carhart‐Harris,"University of California, San Francisco",1,,73
https://openalex.org/A5060142215,Joseph Cattell,King's College Hospital NHS Foundation Trust,1,,73
https://openalex.org/A5060699046,Aster Daniel,King's College Hospital NHS Foundation Trust,1,https://orcid.org/0000-0001-8668-2097,73
https://openalex.org/A5030186541,Charles DeBattista,Stanford University,1,,73
https://openalex.org/A5056637382,Boadie W. Dunlop,Emory University,1,https://orcid.org/0000-0002-4653-0483,73
https://openalex.org/A5052980069,Katherine Eisen,Stanford University,1,https://orcid.org/0000-0001-7064-4002,73
https://openalex.org/A5000063591,David Feifel,,1,https://orcid.org/0000-0002-8185-0220,73
https://openalex.org/A5037818125,MacKenzie Forbes,Sheppard and Enoch Pratt Hospital,1,,73
https://openalex.org/A5029325479,Hannah M. Haumann,University Medical Center Utrecht,1,,73
https://openalex.org/A5048687842,David J. Hellerstein,New York State Psychiatric Institute,1,https://orcid.org/0000-0002-8031-4354,73
https://openalex.org/A5080468726,Astrid I. Hoppe,University Medical Center Utrecht,1,,73
https://openalex.org/A5078217449,M. Ishrat Husain,University of Toronto,1,https://orcid.org/0000-0001-5771-5750,73
https://openalex.org/A5021214721,Luke A. Jelen,King's College London,1,https://orcid.org/0000-0001-6398-5239,73
https://openalex.org/A5016694325,Jeanine Kamphuis,University Medical Center Groningen,1,,73
https://openalex.org/A5041387281,Julie Kawasaki,"University of California, San Diego",1,https://orcid.org/0009-0009-6824-2835,73
https://openalex.org/A5046590180,John R. Kelly,Tallaght University Hospital,1,https://orcid.org/0000-0002-9545-0615,73
https://openalex.org/A5044012591,Richard E. Key,New York State Psychiatric Institute,1,,73
https://openalex.org/A5037603205,Ronit Kishon,Columbia University,1,https://orcid.org/0000-0003-4288-3860,73
https://openalex.org/A5011897192,Stephanie Knatz Peck,"University of California, San Diego",1,https://orcid.org/0000-0001-9421-9158,73
https://openalex.org/A5015494091,Gemma Knight,King's College London,1,,73
https://openalex.org/A5045551069,Martijn H.B. Koolen,University Medical Center Utrecht,1,,73
https://openalex.org/A5078628093,Melanie Lean,Stanford University,1,https://orcid.org/0000-0002-3654-9914,73
https://openalex.org/A5083653322,Rasmus Wentzer Licht,Aalborg University,1,https://orcid.org/0000-0001-8095-3490,73
https://openalex.org/A5081814425,Jessica L. Maples‐Keller,Emory University,1,https://orcid.org/0000-0003-4768-7332,73
https://openalex.org/A5077603661,Jan Mars,University Medical Center Groningen,1,,73
https://openalex.org/A5080462431,Lindsey Marwood,Pathfinder International,1,https://orcid.org/0000-0002-5818-2199,73
https://openalex.org/A5042856673,Martin McElhiney,New York State Psychiatric Institute,1,https://orcid.org/0000-0001-8073-399X,73
https://openalex.org/A5110607035,Tammy L. Miller,Sheppard and Enoch Pratt Hospital,1,,73
https://openalex.org/A5055331297,Arvin Mirow,,1,,73
https://openalex.org/A5108850316,Sunil Mistry,Pathfinder International,1,,73
https://openalex.org/A5017664220,Tanja Mletzko,Emory University,1,https://orcid.org/0000-0002-8900-9698,73
https://openalex.org/A5036262527,Liam N. Modlin,King's College London,1,,73
https://openalex.org/A5049815184,René Ernst Nielsen,Aalborg University,1,https://orcid.org/0000-0002-7982-6352,73
https://openalex.org/A5087298757,Elizabeth M. Nielson,New York State Psychiatric Institute,1,https://orcid.org/0000-0003-2294-4558,73
https://openalex.org/A5084045182,Sjoerd R. Offerhaus,University Medical Center Utrecht,1,,73
https://openalex.org/A5020131072,Veronica O’Keane,Tallaght University Hospital,1,https://orcid.org/0000-0002-1519-099X,73
https://openalex.org/A5056888000,Tomáš Páleníček,National Institute of Mental Health,1,https://orcid.org/0000-0002-3109-9539,73
https://openalex.org/A5089615811,David Printz,"University of California, San Diego",1,,73
https://openalex.org/A5031699306,Marleen C. Rademaker,University Medical Center Utrecht,1,,73
https://openalex.org/A5066645269,Aumer van Reemst,University Medical Center Utrecht,1,,73
https://openalex.org/A5082252502,Frederick Reinholdt,King's College London,1,,73
https://openalex.org/A5012350581,Dimitris Repantis,Franklin University,1,https://orcid.org/0000-0001-5130-6286,73
https://openalex.org/A5042444567,James Rucker,King's College London,1,https://orcid.org/0000-0003-4647-8088,73
https://openalex.org/A5050421509,Samuel Rudow,Sheppard and Enoch Pratt Hospital,1,,73
https://openalex.org/A5081719098,Simon Ruffell,King's College London,1,https://orcid.org/0000-0002-8250-4426,73
https://openalex.org/A5013246959,A. John Rush,Duke University,1,https://orcid.org/0000-0003-2004-2382,73
https://openalex.org/A5026480246,Robert A. Schoevers,University Medical Center Groningen,1,https://orcid.org/0000-0003-0760-9866,73
https://openalex.org/A5063914720,Mathieu Seynaeve,King's College London,1,,73
https://openalex.org/A5057873669,Samantha Shao,"University of California, San Diego",1,,73
https://openalex.org/A5082192669,Jair C. Soares,,1,https://orcid.org/0000-0002-5466-5628,73
https://openalex.org/A5021140380,Metten Somers,University Medical Center Utrecht,1,https://orcid.org/0000-0002-9381-5596,73
https://openalex.org/A5019711791,S. C. Stansfield,Pathfinder International,1,,73
https://openalex.org/A5062662397,Diane Sterling,,1,,73
https://openalex.org/A5049560345,Aaron Strockis,"University of California, San Diego",1,,73
https://openalex.org/A5103816856,Joyce Tsai,Pathfinder International,1,,73
https://openalex.org/A5058974399,Lucy Visser,University Medical Center Utrecht,1,,73
https://openalex.org/A5063245678,Mourad Wahba,Cumbria Northumberland Tyne and Wear NHS Foundation Trust,1,https://orcid.org/0000-0001-5019-6601,73
https://openalex.org/A5038234384,Samuel P. Williams,Pathfinder International,1,https://orcid.org/0000-0002-7651-3457,73
https://openalex.org/A5058414502,Allan H. Young,King's College London,3,https://orcid.org/0000-0003-2291-6952,104
https://openalex.org/A5009766080,Paula Ywema,University Medical Center Utrecht,1,,73
https://openalex.org/A5053651400,Sidney Zisook,"University of California, San Diego",1,https://orcid.org/0000-0003-3341-9185,73
https://openalex.org/A5021278348,Ekaterina Malievskaia,Pathfinder International,1,,73
https://openalex.org/A5020317042,Yifei Luo,Institute of Materials Research and Engineering,1,https://orcid.org/0000-0002-4454-6318,99
https://openalex.org/A5022864217,Mohammad Reza Abidian,University of Houston,1,https://orcid.org/0000-0001-5696-5379,99
https://openalex.org/A5084678270,Jong‐Hyun Ahn,Yonsei University,1,https://orcid.org/0000-0002-8135-7719,99
https://openalex.org/A5063313700,Deji Akinwande,The University of Texas at Austin,1,https://orcid.org/0000-0001-7133-5586,99
https://openalex.org/A5058938189,Anne M. Andrews,California NanoSystems Institute,1,https://orcid.org/0000-0002-1961-4833,99
https://openalex.org/A5075963769,Markus Antonietti,Max Planck Institute of Colloids and Interfaces,1,https://orcid.org/0000-0002-8395-7558,99
https://openalex.org/A5100384245,Zhenan Bao,Stanford University,15,https://orcid.org/0000-0002-0972-1715,260
https://openalex.org/A5088574290,Magnus Berggren,Wallenberg Wood Science Center,1,https://orcid.org/0000-0001-5154-0291,99
https://openalex.org/A5046743024,Christopher A. Berkey,Stanford University,1,https://orcid.org/0000-0002-5106-769X,99
https://openalex.org/A5086624192,Christopher J. Bettinger,Carnegie Mellon University,1,https://orcid.org/0000-0002-6564-5681,99
https://openalex.org/A5100450180,Jun Chen,"University of California, Los Angeles",1,https://orcid.org/0000-0002-3439-0495,99
https://openalex.org/A5100710058,Peng Chen,Nanyang Technological University,1,https://orcid.org/0000-0001-8527-1210,99
https://openalex.org/A5081896015,Wenlong Cheng,Monash University,1,https://orcid.org/0000-0002-2346-4970,99
https://openalex.org/A5006296702,Xu Cheng,Tsinghua University,1,https://orcid.org/0000-0001-7536-945X,99
https://openalex.org/A5040774967,Seon‐Jin Choi,Anyang University,1,https://orcid.org/0000-0001-8567-0668,99
https://openalex.org/A5058767039,Alex Chortos,Purdue University West Lafayette,1,https://orcid.org/0000-0003-3976-5257,99
https://openalex.org/A5041112647,Canan Dağdeviren,Massachusetts Institute of Technology,1,https://orcid.org/0000-0002-2032-792X,99
https://openalex.org/A5065203509,Reinhold H. Dauskardt,Stanford University,4,https://orcid.org/0000-0003-3989-362X,143
https://openalex.org/A5005055349,Chong‐an Di,Beijing National Laboratory for Molecular Sciences,1,https://orcid.org/0000-0002-6183-1321,99
https://openalex.org/A5083975325,Michael D. Dickey,North Carolina State University,1,https://orcid.org/0000-0003-1251-1871,99
https://openalex.org/A5019924793,Xiangfeng Duan,California NanoSystems Institute,1,https://orcid.org/0000-0002-4321-6288,99
https://openalex.org/A5055968109,Antonio Facchetti,Northwestern University,1,https://orcid.org/0000-0002-8175-7958,99
https://openalex.org/A5061509885,Zhiyong Fan,Hong Kong University of Science and Technology,1,https://orcid.org/0000-0002-5397-0129,99
https://openalex.org/A5036148357,Yin Fang,Nanyang Technological University,1,https://orcid.org/0000-0003-4688-6700,99
https://openalex.org/A5067402282,Jianyou Feng,Fudan University,1,,99
https://openalex.org/A5019733187,Xue Feng,Tsinghua University,1,https://orcid.org/0000-0001-9242-8474,99
https://openalex.org/A5001073146,Huajian Gao,Nanyang Technological University,2,https://orcid.org/0000-0002-8656-846X,121
https://openalex.org/A5079273603,Wei Gao,California Institute of Technology,1,https://orcid.org/0000-0002-8503-4562,99
https://openalex.org/A5048851485,Xiwen Gong,University of Michigan–Ann Arbor,1,https://orcid.org/0000-0003-4004-1299,99
https://openalex.org/A5059618028,Chuan Fei Guo,Southern University of Science and Technology,1,https://orcid.org/0000-0003-4513-3117,99
https://openalex.org/A5100750078,Xiaojun Guo,Shanghai Jiao Tong University,1,https://orcid.org/0000-0003-3946-9458,99
https://openalex.org/A5017547352,Martin C. Hartel,"University of California, Los Angeles",1,,99
https://openalex.org/A5043800457,Zihan He,Chinese Academy of Sciences,1,https://orcid.org/0000-0002-8425-4002,99
https://openalex.org/A5082590253,John S. Ho,National University of Singapore,1,https://orcid.org/0000-0002-9458-9033,99
https://openalex.org/A5002324591,Youfan Hu,Peking University,1,https://orcid.org/0000-0001-9798-1631,99
https://openalex.org/A5060652830,Qiyao Huang,Hong Kong Polytechnic University,1,https://orcid.org/0000-0001-8233-1804,99
https://openalex.org/A5041318946,Yu Huang,California NanoSystems Institute,1,https://orcid.org/0000-0003-1793-0741,99
https://openalex.org/A5003241944,Fengwei Huo,Nanjing Tech University,1,https://orcid.org/0000-0002-5318-4267,99
https://openalex.org/A5071074171,Muhammad M. Hussain,Purdue University West Lafayette,1,https://orcid.org/0000-0003-3279-0441,99
https://openalex.org/A5038446954,Ali Javey,Lawrence Berkeley National Laboratory,1,https://orcid.org/0000-0001-7214-7931,99
https://openalex.org/A5044219595,Unyong Jeong,Pohang University of Science and Technology,1,https://orcid.org/0000-0002-7519-7595,99
https://openalex.org/A5023068249,Chen Jiang,Tsinghua University,1,https://orcid.org/0000-0002-6806-5324,99
https://openalex.org/A5075755018,Xingyu Jiang,Southern University of Science and Technology,1,https://orcid.org/0000-0002-5008-4703,99
https://openalex.org/A5043853671,Jiheong Kang,Korea Advanced Institute of Science and Technology,1,https://orcid.org/0000-0003-4446-5494,99
https://openalex.org/A5023624015,Daniil Karnaushenko,Chemnitz University of Technology,1,https://orcid.org/0000-0003-3127-1527,99
https://openalex.org/A5033056518,Ali Khademhosseini,Terasaki Foundation,1,https://orcid.org/0000-0002-2692-1524,99
https://openalex.org/A5079017148,Dae‐Hyeong Kim,Institute for Basic Science,1,https://orcid.org/0000-0002-4722-1893,99
https://openalex.org/A5028265287,Il‐Doo Kim,Korea Advanced Institute of Science and Technology,1,https://orcid.org/0000-0002-9970-2218,99
https://openalex.org/A5010096709,Dmitry Kireev,The University of Texas at Austin,1,https://orcid.org/0000-0003-1499-5435,99
https://openalex.org/A5023494793,Lingxuan Kong,Nanyang Technological University,1,https://orcid.org/0000-0002-6425-6510,99
https://openalex.org/A5084452777,Chengkuo Lee,National University of Singapore,1,https://orcid.org/0000-0002-8886-3649,99
https://openalex.org/A5005799740,Nae‐Eung Lee,Sungkyunkwan University,1,https://orcid.org/0000-0002-6539-5010,99
https://openalex.org/A5079813961,Pooi See Lee,Nanyang Technological University,1,https://orcid.org/0000-0003-1383-1623,99
https://openalex.org/A5018416042,Tae‐Woo Lee,Seoul National University,1,https://orcid.org/0000-0002-6449-6725,99
https://openalex.org/A5110520445,Fengyu Li,Jinan University,1,https://orcid.org/0000-0003-2481-6111,99
https://openalex.org/A5100753463,Jinxing Li,Michigan State University,2,https://orcid.org/0000-0003-1390-3711,119
https://openalex.org/A5040405028,Cuiyuan Liang,Harbin Institute of Technology,1,,99
https://openalex.org/A5031498697,Chwee Teck Lim,National University of Singapore,1,https://orcid.org/0000-0003-4019-9782,99
https://openalex.org/A5012624078,Yuanjing Lin,Southern University of Science and Technology,1,https://orcid.org/0000-0002-8568-1786,99
https://openalex.org/A5090795415,Darren J. Lipomi,"University of California, San Diego",1,https://orcid.org/0000-0002-5808-7765,99
https://openalex.org/A5100409757,Jia Liu,Harvard University,1,https://orcid.org/0000-0003-2217-6982,99
https://openalex.org/A5032200592,Kai Liu,Shanghai Jiao Tong University,1,https://orcid.org/0000-0002-8503-7659,99
https://openalex.org/A5100367532,Nan Liu,Beijing Normal University,1,https://orcid.org/0000-0002-1793-7372,99
https://openalex.org/A5100389632,Ren Liu,Harvard University,1,https://orcid.org/0000-0001-5994-4338,99
https://openalex.org/A5100385834,Yuxin Liu,Institute of Materials Research and Engineering,2,https://orcid.org/0000-0003-0623-9402,119
https://openalex.org/A5100460400,Yuxuan Liu,North Carolina State University,1,https://orcid.org/0000-0001-8196-1054,99
https://openalex.org/A5100320711,Zhiyuan Liu,Shenzhen Institutes of Advanced Technology,2,https://orcid.org/0000-0001-9231-8195,121
https://openalex.org/A5083149504,Zhuangjian Liu,Institute of High Performance Computing,1,https://orcid.org/0000-0002-3412-2116,99
https://openalex.org/A5059594060,Xian Jun Loh,Institute of Materials Research and Engineering,1,https://orcid.org/0000-0001-8118-6502,99
https://openalex.org/A5039650266,Nanshu Lu,The University of Texas at Austin,1,https://orcid.org/0000-0002-3595-3851,99
https://openalex.org/A5002157025,Zhisheng Lv,Institute of Materials Research and Engineering,1,https://orcid.org/0000-0003-0777-110X,99
https://openalex.org/A5001377522,Shlomo Magdassi,Hebrew University of Jerusalem,1,https://orcid.org/0000-0002-6794-0553,99
https://openalex.org/A5022830421,George G. Malliaras,University of Cambridge,1,https://orcid.org/0000-0002-4582-8501,99
https://openalex.org/A5057146181,Naoji Matsuhisa,The University of Tokyo,2,https://orcid.org/0000-0002-5978-2778,119
https://openalex.org/A5053226693,Arokia Nathan,Ida Darwin hospital,1,https://orcid.org/0000-0002-2070-8853,99
